uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF
"fc6f334a-67c0-4b64-af62-20f9669dd08e","D19","BONA","BONA_071","BONA_071.basePlot.bgc","2022-07-02T00:16Z","2022-07-02T00:16Z","2022-08-08","BONA_071-O-21-20220701","A00000309671","BONA_071-O-21-20220701-PH","NEON.DOC.014048vO","O",3.92,3.16,3.0,50.0,16.6,3.0,100.0,33.1,,"0000-0002-2117-4697",
"57b18d47-bf51-4c58-8978-c7d00c70af7d","D19","BONA","BONA_004","BONA_004.basePlot.bgc","2022-07-08T18:00Z","2022-07-08T18:00Z","2022-08-08","BONA_004-O-21-20220708","A00000349386","BONA_004-O-21-20220708-PH","NEON.DOC.014048vO","O",3.71,2.88,3.1,40.0,13.1,3.1,80.0,26.2,,"0000-0002-2117-4697",
"67cf9d9b-9182-46d6-8858-4bd14748ee1d","D19","BONA","BONA_004","BONA_004.basePlot.bgc","2022-07-08T18:20Z","2022-07-08T18:20Z","2022-08-08","BONA_004-O-39-20220708","A00000349321","BONA_004-O-39-20220708-PH","NEON.DOC.014048vO","O",3.74,2.91,3.0,40.0,13.2,3.0,80.0,26.3,,"0000-0002-2117-4697",
"f0ae528d-dcbc-4792-86d5-0be207d3223e","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2022-07-08T18:30Z","2022-07-08T18:30Z","2022-08-08","BONA_013-O-21-20220708","A00000349353","BONA_013-O-21-20220708-PH","NEON.DOC.014048vO","O",4.33,3.76,3.0,40.0,13.2,3.0,80.0,26.4,,"0000-0002-2117-4697",
"406b5a57-d02c-4780-8a39-d3f3060f1260","D19","BONA","BONA_004","BONA_004.basePlot.bgc","2022-07-08T18:45Z","2022-07-08T18:45Z","2022-08-08","BONA_004-O-41-20220708","A00000349387","BONA_004-O-41-20220708-PH","NEON.DOC.014048vO","O",3.69,3.13,3.0,40.0,13.3,3.0,80.0,26.6,,"0000-0002-2117-4697",
"60e8128f-2f36-49a5-a9a6-536bbab0c53a","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2022-07-08T18:47Z","2022-07-08T18:47Z","2022-08-08","BONA_013-O-23-20220708","A00000349369","BONA_013-O-23-20220708-PH","NEON.DOC.014048vO","O",3.94,3.24,3.0,40.0,13.2,3.0,80.0,26.4,,"0000-0002-2117-4697",
"0860cefa-d751-4442-976c-cf3123fd40fa","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2022-07-08T19:58Z","2022-07-08T19:58Z","2022-08-08","BONA_013-O-41-20220708","A00000349337","BONA_013-O-41-20220708-PH","NEON.DOC.014048vO","O",3.97,3.30,3.0,40.0,13.2,3.0,80.0,26.3,,"0000-0002-2117-4697",
"67936ffb-58ce-49e3-892d-d894668e6a13","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2022-07-08T20:16Z","2022-07-08T20:16Z","2022-08-08","BONA_070-O-41-20220708","A00000309672","BONA_070-O-41-20220708-PH","NEON.DOC.014048vO","O",4.09,3.31,3.1,40.0,13.1,3.1,80.0,26.2,,"0000-0002-2117-4697",
"497b8e09-5804-4cd1-9dd4-e55a7da73911","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2022-07-08T20:30Z","2022-07-08T20:30Z","2022-08-08","BONA_070-O-39-20220708","A00000309673","BONA_070-O-39-20220708-PH","NEON.DOC.014048vO","O",4.15,3.46,3.0,60.0,19.7,3.0,120.0,39.5,,"0000-0002-2117-4697",
"16569859-c903-4c72-b2ff-ba450d35205f","D19","BONA","BONA_070","BONA_070.basePlot.bgc","2022-07-08T20:44Z","2022-07-08T20:44Z","2022-08-08","BONA_070-O-21-20220708","A00000309674","BONA_070-O-21-20220708-PH","NEON.DOC.014048vO","O",4.08,3.36,3.1,50.0,16.3,3.1,100.0,32.7,,"0000-0002-2117-4697",
