uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF
"589e3978-8295-42ac-a560-b768441af148","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2019-08-28T20:23Z","2019-08-28T20:23Z","NEON.DOC.014048vL","M","2019-08-29T21:55Z","2019-09-03T20:45Z","BONA_013-M-31-29.5-20190828","A00000100805","BONA_013-M-31-29.5-20190828-CN","A00000103224","BONA_013-M-31-29.5-20190828-BA","A00000103305",,,"OK",,"0000-0002-2117-4697",
"95d3a93c-8d1e-4eb9-81f4-3ea8f1b1c874","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2019-08-28T20:23Z","2019-08-28T20:23Z","NEON.DOC.014048vL","O","2019-08-29T21:55Z","2019-09-03T20:40Z","BONA_013-O-31-29.5-20190828","A00000103262","BONA_013-O-31-29.5-20190828-CN","A00000103225","BONA_013-O-31-29.5-20190828-BA","A00000103322",,,"OK",,"0000-0002-2117-4697",
"7ce69877-fe78-41cc-a76c-2c86b199c908","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2019-08-28T20:51Z","2019-08-28T20:51Z","NEON.DOC.014048vL","M","2019-08-29T21:55Z","2019-09-03T20:43Z","BONA_006-M-24.5-34.5-20190828","A00000100799","BONA_006-M-24.5-34.5-20190828-CN","A00000103234","BONA_006-M-24.5-34.5-20190828-BA","A00000103314",,,"OK",,"0000-0002-2117-4697",
"d5525b01-e628-4934-a533-11dee49ca308","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2019-08-28T20:51Z","2019-08-28T20:51Z","NEON.DOC.014048vL","O","2019-08-29T21:55Z","2019-09-03T20:42Z","BONA_006-O-24.5-34.5-20190828","A00000103258","BONA_006-O-24.5-34.5-20190828-CN","A00000103238","BONA_006-O-24.5-34.5-20190828-BA","A00000103310",,,"OK",,"0000-0002-2117-4697",
"68a8ee9a-f3ea-429c-9f28-af011fb30950","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2019-08-28T21:25Z","2019-08-28T21:25Z","NEON.DOC.014048vL","M","2019-08-29T21:55Z","2019-09-03T20:42Z","BONA_013-M-19-30.5-20190828","A00000100804","BONA_013-M-19-30.5-20190828-CN","A00000103256","BONA_013-M-19-30.5-20190828-BA","A00000103291",,,"OK",,"0000-0002-2117-4697",
"e0dda017-05f6-40fc-85bb-00b387901db2","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2019-08-28T21:25Z","2019-08-28T21:25Z","NEON.DOC.014048vL","O","2019-08-29T21:55Z","2019-09-03T20:42Z","BONA_013-O-19-30.5-20190828","A00000103264","BONA_013-O-19-30.5-20190828-CN","A00000103227","BONA_013-O-19-30.5-20190828-BA","A00000103303",,,"OK",,"0000-0002-2117-4697",
"11624085-ea5b-49da-bcad-20a1e26f0569","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2019-08-28T21:46Z","2019-08-28T21:46Z","NEON.DOC.014048vL","O","2019-08-29T21:55Z","2019-09-03T20:41Z","BONA_006-O-34.5-17.5-20190828","A00000103257","BONA_006-O-34.5-17.5-20190828-CN","A00000103237","BONA_006-O-34.5-17.5-20190828-BA","A00000103300",,,"OK",,"0000-0002-2117-4697",
"7bea6cf3-3433-4b29-bdf2-f370f00745ae","D19","BONA","BONA_006","BONA_006.basePlot.bgc","2019-08-28T21:46Z","2019-08-28T21:46Z","NEON.DOC.014048vL","M","2019-08-29T21:55Z","2019-09-03T20:44Z","BONA_006-M-34.5-17.5-20190828","A00000100798","BONA_006-M-34.5-17.5-20190828-CN","A00000103235","BONA_006-M-34.5-17.5-20190828-BA","A00000103311",,,"OK",,"0000-0002-2117-4697",
"cfb81a65-1ac2-4be4-a4e8-8bccfd59eb9b","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2019-08-28T22:14Z","2019-08-28T22:14Z","NEON.DOC.014048vL","M","2019-08-29T21:55Z","2019-09-03T20:43Z","BONA_013-M-11.5-2.5-20190828","A00000100803","BONA_013-M-11.5-2.5-20190828-CN","A00000103223","BONA_013-M-11.5-2.5-20190828-BA","A00000103304",,,"OK",,"0000-0002-2117-4697",
"684770b0-a114-475f-8416-573fdb4f349c","D19","BONA","BONA_013","BONA_013.basePlot.bgc","2019-08-28T22:14Z","2019-08-28T22:14Z","NEON.DOC.014048vL","O","2019-08-29T21:55Z","2019-09-03T20:37Z","BONA_013-O-11.5-2.5-20190828","A00000103263","BONA_013-O-11.5-2.5-20190828-CN","A00000103226","BONA_013-O-11.5-2.5-20190828-BA","A00000103293",,,"OK",,"0000-0002-2117-4697",
