uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF
"cd719c03-1f69-4766-aa18-63f72c0f3bed","2022-10-28","TOOL_002.basePlot.bgc","D18","TOOL","TOOL_002","distributed","2022-07-19T21:30Z","2022-07-19T21:30Z","TOOL_002-O-21-20220719","A00000309460","TOOL_002-O-21-20220719-CN","A00000310216","soil","N","N",2.0,-25.9,0.88,26.57,30.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"6c2fdb55-0bb2-46ef-87d5-78d90818c875","2022-11-01","TOOL_002.basePlot.bgc","D18","TOOL","TOOL_002","distributed","2022-07-19T21:30Z","2022-07-19T21:30Z","TOOL_002-M-21-20220719","A00000309482","TOOL_002-M-21-20220719-CN","A00000310217","soil","N","N",1.8,-27.6,0.19,3.63,18.7,"OK","OK","OK","OK",2,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"d2556ef2-066f-421c-af6e-e5de965f77ec","2022-11-01","TOOL_002.basePlot.bgc","D18","TOOL","TOOL_002","distributed","2022-07-19T21:30Z","2022-07-19T21:30Z","TOOL_002-M-21-20220719","A00000309482","TOOL_002-M-21-20220719-CN","A00000310217","soil","N","N",1.6,-27.6,0.19,3.55,18.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"5dd18e00-9bae-4412-9edc-c2576b47bbea","2022-10-28","TOOL_002.basePlot.bgc","D18","TOOL","TOOL_002","distributed","2022-07-19T21:52Z","2022-07-19T21:52Z","TOOL_002-O-39-20220719","A00000309459","TOOL_002-O-39-20220719-CN","A00000310263","soil","N","N",2.6,-26.0,1.73,37.77,21.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"6ab29efc-0156-4619-9eaf-936fd082be80","2022-11-01","TOOL_002.basePlot.bgc","D18","TOOL","TOOL_002","distributed","2022-07-19T22:11Z","2022-07-19T22:11Z","TOOL_002-O-41-20220719","A00000309458","TOOL_002-O-41-20220719-CN","A00000310233","soil","N","N",2.2,-26.1,1.68,43.22,25.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"e2e7d037-58b0-441a-9ba6-284cdf786491","2022-10-28","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed","2022-07-20T00:01Z","2022-07-20T00:01Z","TOOL_001-O-21-20220719","A00000309463","TOOL_001-O-21-20220719-CN","A00000310218","soil","N","N",1.6,-25.9,0.96,36.28,37.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"0639bb17-4987-406f-ba20-b4af8332f773","2022-10-21","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed","2022-07-20T00:01Z","2022-07-20T00:01Z","TOOL_001-M-21-20220719","A00000309485","TOOL_001-M-21-20220719-CN","A00000310219","soil","N","N",1.5,-27.5,0.19,4.38,23.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"3654fc82-e4ab-4f0e-92e4-40195ecb7e23","2022-10-21","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed","2022-07-20T00:25Z","2022-07-20T00:25Z","TOOL_001-M-39-20220719","A00000309484","TOOL_001-M-39-20220719-CN","A00000310220","soil","N","N",1.4,-26.2,0.57,11.40,20.0,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"a1ff75a7-9661-4c92-8b38-4a46d188be9c","2022-10-28","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed","2022-07-20T00:25Z","2022-07-20T00:25Z","TOOL_001-O-39-20220719","A00000309462","TOOL_001-O-39-20220719-CN","A00000310261","soil","N","N",0.1,-26.8,0.88,34.77,39.5,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"9e2aeac5-507d-4983-be83-a2aeac5c9c37","2022-11-01","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed","2022-07-20T00:49Z","2022-07-20T00:49Z","TOOL_001-M-41-20220719","A00000309483","TOOL_001-M-41-20220719-CN","A00000310236","soil","N","N",2.9,-26.4,1.63,34.01,20.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"b2bffd69-0ca8-4329-9b08-293fda79ea86","2022-10-28","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed","2022-07-20T00:49Z","2022-07-20T00:49Z","TOOL_001-O-41-20220719","A00000309461","TOOL_001-O-41-20220719-CN","A00000310235","soil","N","N",1.9,-26.8,1.31,37.30,28.4,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"fab4209f-85a3-4c14-8540-b405ad5a35e9","2022-11-01","TOOL_003.basePlot.bgc","D18","TOOL","TOOL_003","distributed","2022-07-20T17:10Z","2022-07-20T17:10Z","TOOL_003-O-39-20220720","A00000309456","TOOL_003-O-39-20220720-CN","A00000310265","soil","N","N",2.2,-26.2,2.40,35.54,14.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"6fa9a962-5332-4ff2-acbc-9659237cbf07","2022-10-21","TOOL_003.basePlot.bgc","D18","TOOL","TOOL_003","distributed","2022-07-20T17:39Z","2022-07-20T17:39Z","TOOL_003-M-41-20220720","A00000309477","TOOL_003-M-41-20220720-CN","A00000310232","soil","N","N",1.6,-26.5,0.29,4.71,16.0,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"d7e5173d-25cf-449e-95cc-830bbb3d637b","2022-11-01","TOOL_003.basePlot.bgc","D18","TOOL","TOOL_003","distributed","2022-07-20T17:39Z","2022-07-20T17:39Z","TOOL_003-O-41-20220720","A00000309455","TOOL_003-O-41-20220720-CN","A00000310231","soil","N","N",1.1,-26.9,2.38,39.83,16.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"e2de950a-fe7e-446e-92df-73035f0cfc5c","2022-11-01","TOOL_003.basePlot.bgc","D18","TOOL","TOOL_003","distributed","2022-07-20T18:21Z","2022-07-20T18:21Z","TOOL_003-O-23-20220720","A00000309457","TOOL_003-O-23-20220720-CN","A00000310215","soil","N","N",1.2,-26.8,2.09,41.42,19.9,"OK","OK","OK","OK",2,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"69395729-5015-4de3-9d20-a52de39634f3","2022-11-01","TOOL_003.basePlot.bgc","D18","TOOL","TOOL_003","distributed","2022-07-20T18:21Z","2022-07-20T18:21Z","TOOL_003-O-23-20220720","A00000309457","TOOL_003-O-23-20220720-CN","A00000310215","soil","N","N",1.1,-26.7,2.08,41.39,19.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
